arxiv_id,published,updated,year,title,authors,primary_category,categories,screening_label,screening_reason,track_tags,matched_queries,arxiv_url,pdf_url,abstract
2608.03839,2026-08-04T15:47:51Z,2026-08-04T15:47:51Z,2026,Oilbird: Training-Free Speculative Decoding with Keys the Verifier Already Computes,Tao Jin; Phuong Minh Nguyen; Zhenzhu Yan; Teeradaj Racharak; Naoya Inoue,,cs.AI,probable_core,direct title,feature_drafter;tree_multidraft;retrieval_model_free;verification;training_alignment;relaxed_lossy;benchmark_survey;constrained_tool,"all:""speculative decoding""",https://arxiv.org/abs/2608.03839,https://arxiv.org/pdf/2608.03839,"Training-free speculative decoding drafts by matching an exact suffix of the context against a pool of earlier context. That lookup misses correct drafts already in the pool, most visibly on tool-calling traffic, where a request repeats almost everything but the few values minted for it, and where one rejected token discards the correct continuation behind it. We diagnose the failure position by position across ten benchmarks and find it to be a problem of addressing rather than of coverage: on our densest tool-calling benchmark, about half of what the strongest exact-match drafter misses is present in the pool yet unreachable by exact matching. We therefore propose a second, semantic draft source: the same pool, re-keyed by the hidden state the verifier has already computed at each committed token, together with a merge that lets it ride inside an existing lexical drafter's tree. In three published drafters, at matched pool and budget, it lifts accepted length by 24-29%. Oilbird reaches 4.4x autoregressive decoding speed on API-Bank, against 3.9x for the strongest training-free baseline in our harness and 2.0x for EAGLE-3."
2608.03624,2026-08-04T13:13:09Z,2026-08-04T13:13:09Z,2026,LoopMTP: A looped transformer guided by latent multi-token prediction,Behzad Shomali; Markus Frey; David Berghaus; Joachim Koehler; Mehdi Ali,,cs.CL,probable_core,direct title,feature_drafter;mtp_multihead;serving_scheduling;training_alignment,"all:""multi-token prediction""",https://arxiv.org/abs/2608.03624,https://arxiv.org/pdf/2608.03624,"Looped transformers have emerged as a parameter-efficient alternative to scaling depth for strong reasoning. By reusing one stack of layers across $T$ iterations, they attain the effective depth and reasoning capabilities of larger models at a fixed parameter count. Yet existing approaches suffer from latent overthinking and undifferentiated computation, largely because intermediate representations receive no guidance across loops. Multi-token prediction (MTP) supplies exactly the dense, forward-looking supervision the loop is missing. We propose \textsc{LoopMTP}, which links the two through a structural correspondence in latent space: a model that loops $T$ times can anticipate $T$ future tokens. \textsc{LoopMTP} realizes this by softly aligning the hidden state of loop $t$ with the embedding of the token $t$ steps ahead, while a lightweight gate preserves useful information across iterations. \textsc{LoopMTP} improves average accuracy by up to 8.1\% (relative) over the non-looped baseline, with training remaining stable for up to 15 loops."
2608.03447,2026-08-04T10:45:24Z,2026-08-04T10:45:24Z,2026,Approximate Speculative Decoding,Yuannuo Feng; Zegang Peng; Yuxin Xie; Yubing Ye; Yizhe Chen; Wenshuai Yao; Wenyong Zhou; Wang Kang,,cs.LG cs.AI,probable_core,direct title,standalone_drafter;retrieval_model_free;verification;serving_scheduling;training_alignment;relaxed_lossy,"all:""speculative decoding""",https://arxiv.org/abs/2608.03447,https://arxiv.org/pdf/2608.03447,"Speculative decoding accelerates autoregressive generation by verifying a draft block with a target model in parallel. Under standard greedy verification, decoding stops at the first draft token that differs from the target argmax, discarding the remaining target-scored suffix. Although accepting such a mismatch changes the decoding trajectory, it can make a contiguous suffix reusable when its tokens remain target-greedy under the realized prefix. In this paper, we introduce \textbf{Approximate Speculative Decoding (ASD)}, a training-free verifier that replaces binary first-mismatch truncation with budgeted longest-prefix selection. ASD accepts selected mismatches subject to a local target-logit regret gate, a per-block exception cap, and a persistent request-level regret budget, then reuses the contiguous target-greedy suffix without additional approximate decisions or target-model forward passes. ASD requires neither a new draft model nor fine-tuning, and exactly reduces to standard greedy verification when the budget is zero. Experiments show that ASD improves fixed-workload throughput by $3.05\%$--$15.26\%$ over matched strict verification and averages a $7.78\%$ gain across seven Qwen3-14B + DSpark-14B tasks. On DeepSeek-V4-Flash (284B) with DSpark it also raises verifier-side acceptance by roughly $10\%$--$16\%$ on GSM8K and MATH-500 in an FP4-to-FP8 compatibility setting. The source code is publicly available at: https://github.com/Kissmetothemoon/ASD"
2608.02989,2026-08-04T01:01:12Z,2026-08-04T01:01:12Z,2026,AcceptMoE: Commitment-Weighted Self-Sizing Verifier Expert Sets for Efficient MoE Speculative Decoding,Shuang Liang; Hao Mark Chen; Zhiwen Mo; Qianzhou Wang; Guoyu Li; Lingxiao Ma; Wayne Luk,,cs.LG cs.CL cs.DC,probable_core,SD-focused contribution language in abstract,feature_drafter;tree_multidraft;verification;serving_scheduling;training_alignment;moe;benchmark_survey;edge_device,"all:""speculative decoding""",https://arxiv.org/abs/2608.02989,https://arxiv.org/pdf/2608.02989,"Speculative decoding verifies a tree of draft tokens in one target-model forward pass. For a mixture-of-experts (MoE) target, however, parallel verification can activate the union of the experts selected by all tree nodes, even though only a small subset of those nodes reaches the accepted output. Token count, activated-expert union size, and expert-weight traffic are therefore distinct cost measures: reducing the token workload need not shrink the expert union proportionally, and under offloading, transfer traffic also depends on cache residency. We introduce AcceptMoE, a verifier-side expert selector that combines target-router scores with offline-estimated commitment probabilities and automatically adjusts the number of eligible experts for each verification block, eliminating the need for a user-specified expert budget. Under offloading, AcceptMoE conditions expert eligibility on cache residency instead of predicting natural routes and prefetching the corresponding expert weights. Although constraining target-expert eligibility changes the model distribution, across 12 model-task pairs spanning three MoE targets and four benchmarks, AcceptMoE's mean accuracy is 0.27 percentage points lower than that of EAGLE-3 speculative decoding with natural routing. Served with SGLang at batch size one, it reaches 1.290 times the throughput of this baseline with all expert weights in GPU memory, and 2.06 times under physical expert offloading, while reducing host-to-device traffic by 73.6 percent to 77.1 percent."
2608.02738,2026-08-03T18:00:05Z,2026-08-06T05:18:40Z,2026,Knowledge-Geometry Decoupling: Refreshable Pretrained Transfer for Streaming Recommendation,Zixuan Wang; Yuhong Chen; Yuxuan Zhu; Guidong Lei; Zhiluohan Guo; Yu Zhao; Kun Wang; Bangyang Hong; Kangle Wu; Yabo Ni; Anxiang Zeng; Cong Fu; Hui Li,,cs.IR,screen_out,broad-query retrieval without direct SD focus,mtp_multihead;serving_scheduling;training_alignment;relaxed_lossy;benchmark_survey;edge_device,"all:""multi-token prediction""",https://arxiv.org/abs/2608.02738,https://arxiv.org/pdf/2608.02738,"Industrial recommenders increasingly adopt the pretrain-then-transfer paradigm, yet behavioral distribution drift raises two questions: what to learn from behavior sequences, and how to transfer the learned knowledge while the pretrained model is continually refreshed. To resolve them, we propose Knowledge-Geometry Decoupling (KGD). For what to learn, conventional next-token prediction treats adjacency as dependency and may encode spurious transitions across unrelated sessions. We introduce Behavioral Multi-Token Prediction (BMTP) to retain only collaboratively or semantically related future items as supervision, yielding cleaner and more transferable behavioral knowledge. For how to transfer, pretrained knowledge and task-specific geometry impose conflicting optimization demands on shared parameters. To handle it, KGD assigns them to separate parameter sets: a refreshable encoder owns behavioral knowledge, while a task learner reads contextualized encoder states through read-only cross-attention and writes task-specific geometry through Anchored Calibration Residual (ACR) orthogonal to the pretrained embedding. The decoupled ownership enables continual knowledge refresh without task-gradient interference or invalidating downstream adaptation. KGD improves over strong pretrain-transfer baselines by 4-12% on eight public benchmarks and sustains its advantage over a 90-day production stream where baselines show no gains. KGD has been fully deployed in Shopee. In a live A/B test on Shopee Homepage Search, it increases GMV per user by 1.75% and advertising revenue by 1.53%, demonstrating its high practical value. We provide the core implementation of KGD at https://github.com/FuCongResearchSquad/KGD4REC."
2608.02438,2026-08-03T16:18:22Z,2026-08-03T16:18:22Z,2026,xPress: Parallel Refinement for Diffusion Drafters in Speculative Decoding,Zheng Wang; Davis Wertheimer; Yu Chin Fabian Lim; Mudhakar Srivatsa; Raghu K. Ganti; Minjia Zhang; Naigang Wang,,cs.AI,probable_core,SD-focused contribution language in abstract,theory;diffusion;verification;serving_scheduling;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2608.02438,https://arxiv.org/pdf/2608.02438,"Block-diffusion drafters like dFlash generate an entire block of draft tokens in a single forward pass, drastically reducing the overhead of multiple-token drafting in speculative decoding. The crucial final step of the single-pass discrete denoising process involves using the logit distribution at each position to sample conditionally independent tokens. The resulting draft is thus a set of per-position marginals, rather than a joint distribution: no draft token is guaranteed to depend on its predecessors. Such independently sampled marginals tend to produce sequences with tokens that are individually likely, but jointly improbable under the target model's distribution, which verifies each token conditionally. This can cause early rejection and limits acceptance length. To address this, we propose xPress as a means to restore the missing causality in diffusion drafters. xPress is a lightweight causal refiner that reconciles the whole diffusion block at once through parallel refinement, restoring and propagating causal dependencies across the draft without a token-by-token loop. On Qwen3-8B, across seven math, code, and chat benchmarks, xPress raises acceptance length by about 30% on average (up to +56%) and its end-to-end decoding throughput by about 1.3 on average (up to 1.7) compared to the original dFlash diffusion drafter."
2608.02123,2026-08-03T12:15:26Z,2026-08-03T12:15:26Z,2026,From Chains to Trees: Parent-Conditioned Drafting for Semi-Autoregressive Speculative Decoding,Zixian Li; Tong Li; Chi Xie; Xiaohui Song; Haonan Lu,,cs.CL,probable_core,direct title,parallel_block;tree_multidraft;retrieval_model_free;verification;serving_scheduling;training_alignment;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2608.02123,https://arxiv.org/pdf/2608.02123,"Speculative decoding accelerates LLM inference only when drafted continuations survive target-model verification. Semi-autoregressive drafters such as DSpark predict an entire token block with one backbone forward and refine it with a lightweight Markov head. However, DSpark decodes this block as a single chain, so an early mismatch invalidates the remaining suffix and limits the benefit of large draft blocks. We show that the conditional structure already learned by DSpark can support multiple parent-consistent continuations without retraining or additional backbone passes. We introduce Parent-Conditioned Drafting Tree (PCTree), which uses the pretrained Markov head to score alternative children separately for each concrete parent and allocates a fixed verification budget to the most probable paths. This converts DSpark's linear draft into a tree while preserving its one-pass parallel backbone. Across Qwen3-{4B,8B,14B} and nine benchmarks, at $B{=}7$, measured speedup gains over autoregressive (AR) decoding, relative to matched DSpark, range from $3.1\%$ to $29.5\%$. On Qwen3-4B GSM8K at $B{=}16$, PCTree increases mean acceptance length from $9.41$ to $11.16$ and three-run mean AR speedup from $6.14{\times}$ to $6.60{\times}$. These show that parent-conditioned branching can turn conditional capacity already present in a semi-autoregressive drafter into end-to-end inference gains through an inference-only change."
2608.01718,2026-08-03T05:31:24Z,2026-08-03T05:31:24Z,2026,LaCache: Robust Semantic Caching for LLM Serving,Jiacheng Liang; Yuhui Wang; Tanqiu Jiang; Ting Wang,,cs.AI,screen_out,broad-query retrieval without direct SD focus,theory;retrieval_model_free;serving_scheduling;training_alignment;relaxed_lossy;security_robustness;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2608.01718,https://arxiv.org/pdf/2608.01718,"Semantic caching, which reuses responses to semantically similar requests via their embeddings, has seen growing adoption in LLM serving, offering faster responses and reduced costs. Yet existing schemes are fundamentally vulnerable to cache-collision attacks, wherein an adversary pollutes the cache by injecting crafted queries, corrupting responses to subsequent legitimate requests. We present LaCache, a novel semantic caching scheme that addresses this vulnerability through a conceptually simple yet principled redesign. The key insight is that while the adversary has full control over the adversarial query, it has far less control over its response, which must simultaneously satisfy multiple semantic constraints. Rather than checking only the cache hit of a query, LaCache additionally checks the cache hit of its first k (speculatively) decoded tokens. This design yields two concrete benefits. First, it provides formally guaranteed resilience against cache-collision attacks: we prove that it is impossible to craft adversarial queries that simultaneously elicit malicious responses and collide with benign queries. Second, the enriched index supplies additional semantic context for cache retrieval, improving response relevance. Empirical evaluation across diverse LLMs and benchmarks validates both LaCache's security guarantees and efficiency gains, pointing to a promising direction for robust semantic caching."
2608.01651,2026-08-03T03:43:14Z,2026-08-03T03:43:14Z,2026,Bole: Efficient Tree Speculation for Hybrid-Attention Language Models,Li Wang; Yi Su; Xiabao Wu; Chiran You; Yongchao Liu; Zhan Qiu; Juelu Zhang; Jiajun Zheng; Fangxin Liu; Jie Zhang; Chen Tian; Chengying Huan,,cs.DC cs.CL cs.LG,probable_core,SD-focused contribution language in abstract,theory;tree_multidraft;verification;serving_scheduling;long_context_kv,"all:""speculative decoding""",https://arxiv.org/abs/2608.01651,https://arxiv.org/pdf/2608.01651,"Hybrid-attention large language models combine full attention with recurrent linear attention to reduce long-context inference costs, yet their autoregressive decoding remains memory-bound. Tree speculative decoding offers an attractive acceleration path, but existing tree-speculation systems are designed around the key--value caches of full-attention models. On hybrid models, they traverse recurrent layers branch by branch and materialize a full state for every proposal node, causing verification latency and transient memory to scale poorly with tree and batch sizes. We present Bole, a kernel--runtime co-design that enables efficient tree speculation for hybrid-attention LLMs. Bole transforms the linear-attention recurrence into a tree-structured closed form and realizes it with a resource-efficient GPU kernel, verifying all proposal nodes in parallel and accelerating linear-attention tree verification by 3.4--7.7$\times$. It losslessly encodes speculative state updates as token-level factors and reconstructs only the state selected after sampling, reducing transient state memory by 82--99$\times$ and freeing GPU capacity for KV caches. Its integration into SGLang, a widely deployed production LLM serving engine, couples efficient state management with a batch-wide verification budget calibrated to the complete hybrid forward. Across four models, two GPU platforms, and diverse datasets, Bole delivers up to $4.72\times$ the offline decode throughput of autoregressive decoding and up to $2.03\times$ that of the strongest tree-speculative baseline. Under online agent workloads, it reduces TTFT and TPOT by up to $67.6%$ and $49.9%$, respectively, over the strongest tree-speculative baseline."
2608.00531,2026-08-01T08:43:34Z,2026-08-01T08:43:34Z,2026,CURE: Local Uncertainty Repair for Block-Parallel Speculative Decoding,Aofan Liu; Jingxiang Meng; Fangxin Liu; Yongbiao Chen,,cs.AI,probable_core,direct title,theory;parallel_block;tree_multidraft;verification;serving_scheduling;training_alignment;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2608.00531,https://arxiv.org/pdf/2608.00531,"Speculative decoding mitigates the latency of sequential generation in autoregressive Large Language Models (LLMs) by interleaving draft generation with target verification. However, existing parallel drafting backends often suffer from rapid accuracy degradation over long horizons, leading to high rejection rates during verification and suboptimal wall-clock speedups. We observe that drafting errors are not uniformly distributed but typically stem from localized high-uncertainty tokens that destabilize downstream generation trajectories. Motivated by this token error pattern, we propose CURE, a budget-aware dynamic repair tree designed to repair errors at uncertainty focal points without incurring prohibitive tree-verification overheads. Specifically, our method uses predictive confidence margins to dynamically locate candidate error tokens within a block-parallel draft, expands bounded repair paths only at these fragile nodes, and employs a novel repair resynchronization mechanism to realign draft states post-verification. Evaluations on code-generation benchmarks (HumanEval, MBPP, and LiveCodeBench-lite) and mathematical reasoning benchmark (GSM8K) demonstrate that CURE increases the average accepted length by 4.2-7.5% over parallel baselines without repair, translating to an end-to-end speedup of $2.66-3.49\times$ over target-only decoding. Furthermore, we provide a plug-and-play repair module compatible with standard parallel drafting frameworks. We also characterize the trade-off between draft compute and verification efficiency."
2608.00434,2026-08-01T04:18:49Z,2026-08-01T04:18:49Z,2026,AdaMTP: An Adaptive Training Paradigm for Multi-Token Prediction,Ziqiang Cui; Han Shi; Bowei He; Yu Pan; Peiyang Liu; Shengyin Sun; Yankai Chen; Haoli Bai; Yichun Yin; Xue Liu; Chen Ma,,cs.CL cs.AI,probable_core,direct title,theory;mtp_multihead;training_alignment;relaxed_lossy;benchmark_survey,"all:""multi-token prediction""",https://arxiv.org/abs/2608.00434,https://arxiv.org/pdf/2608.00434,"Multi-Token Prediction (MTP) has emerged as an effective paradigm that augments a shared Large Language Model backbone with auxiliary heads, training the model to predict several future tokens in parallel to enrich its supervision signal and accelerate inference. However, existing training frameworks adopt a rigid, fixed-length prediction horizon, disregarding the highly non-uniform information density of natural language and code. Forcing the auxiliary heads to predict across high-entropy semantic boundaries injects noisy, conflicting training signals; because these heads share the backbone's latent representations, the resulting gradients backpropagate and interfere with the model's core capabilities. We propose AdaMTP, an adaptive training paradigm that dynamically aligns the prediction horizon with the intrinsic predictability of the sequence. At its core, an entropy-based segmentation algorithm leverages the base model to detect sudden surges in uncertainty as semantic boundaries, partitioning sequences into variable-length groups. Each token is assigned an adaptive prediction depth, and a dynamically masked MTP objective suppresses the loss for predictions that cross these boundaries, attenuating the noisy gradients that degrade the backbone. Across mathematical reasoning, code generation, and general benchmarks on three backbones (Llama-3.1-8B, Qwen-2.5-7B, Gemma-3-12B), AdaMTP consistently outperforms standard MTP in both task performance and inference speedup."
2608.00146,2026-07-31T16:11:46Z,2026-07-31T16:11:46Z,2026,DiffusionGemma Technical Report,DiffusionGemma Team; Adrien Ali Taïga; James Assiene; Daniele Calandriello; Rahma Chaabouni; João Gante; Tamara von Glehn; Nate Keating; Chris Knutsen; Martin Kukla; Tianlin Liu; Ivan Lobov; Ofir Nabati; João Gabriel Oliveira; Nicolas Perez-Nieves; Nastasia Prutianova; Bobak Shahriari; Jean Tarbouriech; Pavel Tyletski; Çağlar Ünlü; Cindy Wu; Glenn Cameron; Jerome Connor; Sertan Girgin; Maarten Grootendorst; Alon Levkovitch; Eliya Nachmani; Omar Sanseviero; Piotr Stanczyk; Quentin Berthet; Andrew Campbell; Clément Crepy; Valentin De Bortoli; Arnaud Doucet; Romuald Elie; Alexandre Galashov; Klaus Greff; Alexis Jacq; David Ruhe; Yu-Han Wu; Sebastian Flennerhag; Brendan O'Donoghue; George Scrivener; Shantanu Thakoor,,cs.CL cs.AI,probable_core,SD-focused contribution language in abstract,diffusion;long_context_kv;training_alignment;rl_rollout;multimodal;moe,"all:""speculative decoding""",https://arxiv.org/abs/2608.00146,https://arxiv.org/pdf/2608.00146,"We introduce DiffusionGemma, an experimental open-weight language model that uses discrete diffusion to generate text at exceptionally high speed. Rather than decoding one token at a time, DiffusionGemma iteratively refines blocks of 256 tokens in parallel, avoiding the sequential decoding bottleneck of conventional autoregressive (AR) large language models. Instead of training from scratch, we obtain DiffusionGemma by fine-tuning the mixture-of-experts Gemma 4 model with 3.8B activated and 25.2B total parameters. Our compute-efficient two-stage training pipeline uses fewer than 10% of the starting AR model's total training token budget. The first stage uses supervised fine-tuning to teach bidirectional denoising, while the second stage combines reinforcement learning with sampler distillation to jointly improve generation quality and inference efficiency. DiffusionGemma establishes a new Pareto frontier for the trade-off between generation speed and model capability. Averaged across our full evaluation suite, it generates around 20 tokens per forward pass and achieves roughly 1,500 output tokens per second on a single NVIDIA H100 GPU, which is substantially faster than AR models even with state-of-the-art speculative decoding. DiffusionGemma also retains the starting model's support for thinking mode, multimodal inputs, and long contexts. Despite diffusion fine-tuning, it remains capable of AR generation with only minor performance degradation, suggesting a path toward hybrid diffusion-AR decoding."
2607.29279,2026-07-31T10:50:14Z,2026-07-31T10:50:14Z,2026,ParaASR: Multi-Token Prediction for Fast and Long-Context LLM-Based Speech Recognition,Qingjian Lin; Yuxin Li; Haoyang Zhang; Jun Chen; Yechang Huang; Feng Tian; Xie Li; Xiangyu Tony Zhang; Daijiao Liu; Yuxin Zhang; Jinglan Gong; Bo Zhao; Fei Tian; Xuerui Yang; Gang Yu; Xiangyu Zhang; Daxin Jiang,,cs.SD,probable_core,direct title,mtp_multihead;verification;serving_scheduling;long_context_kv;training_alignment;speech_audio;security_robustness;benchmark_survey,"all:""multi-token prediction"";all:""parallel decoding""",https://arxiv.org/abs/2607.29279,https://arxiv.org/pdf/2607.29279,"Audio-encoder-LLM-decoder architectures have become the dominant paradigm for modern automatic speech recognition (ASR), improving transcription quality through large-scale language modeling. However, the cost of autoregressive decoding scales with decoder size, creating a fundamental trade-off between recognition quality and serving latency. We argue this trade-off is not inherent: unlike open-ended text generation, ASR outputs are strongly anchored to the input speech signal, providing a natural inductive bias toward high-parallelism decoding. Building on this, we introduce ParaASR, an ASR system that leverages Multi-Token Prediction (MTP) to let a 4B LLM decoder emit multiple tokens per forward step. Starting from a publicly available audio-language foundation, the model first establishes a robust autoregressive recognizer and then aligns five future-token branches through a staged optimization recipe. At inference, it proposes a six-token continuation per step and admits only the verified prefix into the transcript, preserving the safety of standard autoregressive decoding. The average accepted length reaches 5.0 out of 6 proposed tokens, confirming that the deterministic structure of speech makes ASR an especially natural setting for multi-token decoding. ParaASR further retains a native 32K-context window and transcribes up to 30 minutes of audio in a single pass. Across diverse benchmarks, it attains average error rates of 2.97%, 3.68%, and 3.70% on Chinese, English, and long-form evaluations, respectively, while reaching a real-time factor (RTF) as low as 0.0053. These results show that decoder scaling, low-latency inference, and long-context transcription need not be competing goals when future-token proposals are anchored by the acoustic signal and guarded by autoregressive verification."
2607.27735,2026-07-30T06:16:56Z,2026-07-30T06:16:56Z,2026,A Sparse Glimpse of the Whole: Train-Free Self-Speculative Decoding,Yuesong Liu; Yuan Zeng; Min Lyu; Ruilin Liu; Yu Guo; Yinlong Xu,,cs.CL,probable_core,direct title,retrieval_model_free;self_speculative;verification;serving_scheduling;long_context_kv;training_alignment,"all:""speculative decoding""",https://arxiv.org/abs/2607.27735,https://arxiv.org/pdf/2607.27735,"Speculative decoding alleviates the memory-bandwidth bottleneck in large language model inference, but its acceleration is jointly constrained by drafting overhead, token acceptance, and speculation length. We present a unified efficiency analysis showing that extending the speculation horizon can reduce rather than improve speedup when the marginal acceptance probability falls below the relative drafting cost. Guided by this analysis, we introduce SparseSpec-L, a training-free self-speculative decoding framework for long-context inference. SparseSpec-L generates lightweight drafts directly from the target model using a dynamically sparsified and recallable KV cache. It recycles per-head attention statistics produced during full-context verification as a no-extra-forward importance signal, allowing critical historical tokens to be recalled without permanently discarding the dense KV cache. An online entropy-based controller further selects the speculation length according to expected step-wise efficiency. Experiments across multiple long-context tasks and model scales show consistent end-to-end acceleration, with up to speedup over autoregressive decoding while preserving the target model's output distribution."
